SONG_ID,SONG_TITLE,ARTIST,BOUNDARIES_1,SEGMENTS_JSON_1,BOUNDARIES_2,SEGMENTS_JSON_2,SPECTROGRAM_PATH_MEL,SPECTROGRAM_PATH_LINEAR,SPECTROGRAM_MATRIX_PATH
44,Straight From the Heart,Mississippi Heat,"[0.0, 0.048979591, 9.286303854, 34.294172335, 59.303287981, 84.246349206, 133.446371882, 158.230272108, 183.062380952, 231.947210884, 256.389682539, 280.993219954, 305.5123356, 337.387755102, 337.414875283]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.048979591, ""f"": ""Intro""}, {""t"": 9.286303854, ""f"": ""Verse""}, {""t"": 34.294172335, ""f"": ""Verse""}, {""t"": 59.303287981, ""f"": ""Verse""}, {""t"": 84.246349206, ""f"": ""Solo""}, {""t"": 133.446371882, ""f"": ""Verse""}, {""t"": 158.230272108, ""f"": ""Verse""}, {""t"": 183.062380952, ""f"": ""Solo""}, {""t"": 231.947210884, ""f"": ""Verse""}, {""t"": 256.389682539, ""f"": ""Verse""}, {""t"": 280.993219954, ""f"": ""Verse""}, {""t"": 305.5123356, ""f"": ""Outro""}, {""t"": 337.387755102, ""f"": ""Silence""}, {""t"": 337.414875283, ""f"": ""End""}]","[0.0, 0.185759637, 9.286916099, 34.254399092, 59.323492063, 84.240408163, 108.91015873, 133.467687074, 158.251632653, 183.099183673, 207.451927437, 231.883197278, 256.364240362, 280.955170068, 305.451133786, 337.411405895, 337.411405895]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.185759637, ""f"": ""Intro""}, {""t"": 9.286916099, ""f"": ""Verse""}, {""t"": 34.254399092, ""f"": ""Verse""}, {""t"": 59.323492063, ""f"": ""Verse""}, {""t"": 84.240408163, ""f"": ""Solo""}, {""t"": 108.91015873, ""f"": ""no_function""}, {""t"": 133.467687074, ""f"": ""Verse""}, {""t"": 158.251632653, ""f"": ""Verse""}, {""t"": 183.099183673, ""f"": ""Solo""}, {""t"": 207.451927437, ""f"": ""no_function""}, {""t"": 231.883197278, ""f"": ""Verse""}, {""t"": 256.364240362, ""f"": ""Verse""}, {""t"": 280.955170068, ""f"": ""Verse""}, {""t"": 305.451133786, ""f"": ""Solo""}, {""t"": 337.411405895, ""f"": ""End""}, {""t"": 337.411405895, ""f"": ""Silence""}]",spectrograms/mel/44_Mississippi_Heat_Straight_From_the_Heart.png,spectrograms/linear/44_Mississippi_Heat_Straight_From_the_Heart.png,spectrograms/matrices/44_Mississippi_Heat_Straight_From_the_Heart.npy
46,Evil,Muddy Waters,"[0.0, 0.195918367, 6.825238095, 49.884263038, 93.626530612, 131.541678004, 139.003356009, 139.014172335]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.195918367, ""f"": ""Intro""}, {""t"": 6.825238095, ""f"": ""no_function""}, {""t"": 49.884263038, ""f"": ""no_function""}, {""t"": 93.626530612, ""f"": ""no_function""}, {""t"": 131.541678004, ""f"": ""Outro""}, {""t"": 139.003356009, ""f"": ""Silence""}, {""t"": 139.014172335, ""f"": ""End""}]","[0.0, 0.116099773, 6.770861678, 27.878231292, 49.938299319, 71.882154195, 93.714149659, 115.37802721, 134.294353741, 138.954421768, 139.016553287]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.116099773, ""f"": ""Intro""}, {""t"": 6.770861678, ""f"": ""Verse""}, {""t"": 27.878231292, ""f"": ""no_function""}, {""t"": 49.938299319, ""f"": ""no_function""}, {""t"": 71.882154195, ""f"": ""no_function""}, {""t"": 93.714149659, ""f"": ""no_function""}, {""t"": 115.37802721, ""f"": ""no_function""}, {""t"": 134.294353741, ""f"": ""Outro""}, {""t"": 138.954421768, ""f"": ""Silence""}, {""t"": 139.016553287, ""f"": ""End""}]",spectrograms/mel/46_Muddy_Waters_Evil.png,spectrograms/linear/46_Muddy_Waters_Evil.png,spectrograms/matrices/46_Muddy_Waters_Evil.npy
48,Knock On Wood,James Cotton,"[0.0, 0.287346938, 8.659274376, 53.44909297, 96.513582766, 105.069863945, 150.53063492, 173.289750566]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.287346938, ""f"": ""Intro""}, {""t"": 8.659274376, ""f"": ""Verse""}, {""t"": 53.44909297, ""f"": ""Verse""}, {""t"": 96.513582766, ""f"": ""Interlude""}, {""t"": 105.069863945, ""f"": ""Verse""}, {""t"": 150.53063492, ""f"": ""Outro""}, {""t"": 173.289750566, ""f"": ""End""}]","[0.0, 0.208979591, 8.647482993, 34.247052154, 53.375374149, 77.206349206, 96.456507936, 96.456507936, 105.098820861, 131.097573696, 150.529478458, 150.529478458, 169.165351473, 173.279002267]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.208979591, ""f"": ""Intro""}, {""t"": 8.647482993, ""f"": ""Verse""}, {""t"": 34.247052154, ""f"": ""Chorus""}, {""t"": 53.375374149, ""f"": ""Verse""}, {""t"": 77.206349206, ""f"": ""Chorus""}, {""t"": 96.456507936, ""f"": ""Bridge""}, {""t"": 96.456507936, ""f"": ""Instrumental""}, {""t"": 105.098820861, ""f"": ""Verse""}, {""t"": 131.097573696, ""f"": ""Chorus""}, {""t"": 150.529478458, ""f"": ""Fade-out""}, {""t"": 150.529478458, ""f"": ""Outro""}, {""t"": 169.165351473, ""f"": ""Silence""}, {""t"": 173.279002267, ""f"": ""End""}]",spectrograms/mel/48_James_Cotton_Knock_On_Wood.png,spectrograms/linear/48_James_Cotton_Knock_On_Wood.png,spectrograms/matrices/48_James_Cotton_Knock_On_Wood.npy
52,Looking the World Over,Big Mama Thornton,"[0.0, 0.048979591, 8.94664399, 32.664693877, 56.18462585, 79.43909297, 102.483333333, 128.628163265, 132.787664399]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.048979591, ""f"": ""Intro""}, {""t"": 8.94664399, ""f"": ""Verse""}, {""t"": 32.664693877, ""f"": ""Verse""}, {""t"": 56.18462585, ""f"": ""Solo""}, {""t"": 79.43909297, ""f"": ""Verse""}, {""t"": 102.483333333, ""f"": ""Verse""}, {""t"": 128.628163265, ""f"": ""Silence""}, {""t"": 132.787664399, ""f"": ""End""}]","[0.0, 0.278639455, 8.899773242, 32.580975056, 56.193877551, 79.481904761, 102.446439909, 124.505396825, 128.914512471, 132.782426303]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Intro""}, {""t"": 8.899773242, ""f"": ""Verse""}, {""t"": 32.580975056, ""f"": ""Verse""}, {""t"": 56.193877551, ""f"": ""Solo""}, {""t"": 79.481904761, ""f"": ""Verse""}, {""t"": 102.446439909, ""f"": ""Verse""}, {""t"": 124.505396825, ""f"": ""Outro""}, {""t"": 128.914512471, ""f"": ""Silence""}, {""t"": 132.782426303, ""f"": ""End""}]",spectrograms/mel/52_Big_Mama_Thornton_Looking_the_World_Over.png,spectrograms/linear/52_Big_Mama_Thornton_Looking_the_World_Over.png,spectrograms/matrices/52_Big_Mama_Thornton_Looking_the_World_Over.npy
26,Left Me With A Broken Heart,Jimmy Rogers & Ronnie Earl,"[0.0, 0.361224489, 20.718752834, 85.535668934, 155.154217687, 226.122403628, 301.905827664, 311.482131519, 314.548072562]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.361224489, ""f"": ""Intro""}, {""t"": 20.718752834, ""f"": ""Verse""}, {""t"": 85.535668934, ""f"": ""Verse""}, {""t"": 155.154217687, ""f"": ""Solo""}, {""t"": 226.122403628, ""f"": ""Verse""}, {""t"": 301.905827664, ""f"": ""no_function""}, {""t"": 311.482131519, ""f"": ""Silence""}, {""t"": 314.548072562, ""f"": ""End""}]","[0.0, 0.371428571, 20.529909297, 41.26585034, 85.514013605, 108.418367346, 155.089773242, 155.089773242, 226.037006802, 249.945895691, 291.739501133, 300.081632653, 311.389795918, 314.54861678]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.371428571, ""f"": ""Intro""}, {""t"": 20.529909297, ""f"": ""Verse""}, {""t"": 41.26585034, ""f"": ""Chorus""}, {""t"": 85.514013605, ""f"": ""Verse""}, {""t"": 108.418367346, ""f"": ""Chorus""}, {""t"": 155.089773242, ""f"": ""Instrumental""}, {""t"": 155.089773242, ""f"": ""Solo""}, {""t"": 226.037006802, ""f"": ""Verse""}, {""t"": 249.945895691, ""f"": ""Chorus""}, {""t"": 291.739501133, ""f"": ""Outro""}, {""t"": 300.081632653, ""f"": ""no_function""}, {""t"": 311.389795918, ""f"": ""Silence""}, {""t"": 314.54861678, ""f"": ""End""}]",spectrograms/mel/26_Jimmy_Rogers_&_Ronnie_Earl_Left_Me_With_A_Broken_Heart.png,spectrograms/linear/26_Jimmy_Rogers_&_Ronnie_Earl_Left_Me_With_A_Broken_Heart.png,spectrograms/matrices/26_Jimmy_Rogers_&_Ronnie_Earl_Left_Me_With_A_Broken_Heart.npy
34,Me and My Crazy Self,Jeff Healey,"[0.0, 0.023219954, 14.744671201, 41.074195011, 47.579591836, 54.105034013, 80.081269841, 86.745374149, 93.186712018, 93.186712018, 118.073151927, 118.073151927, 124.385374149, 130.672857142, 156.969115646, 163.865442176, 170.318367346, 170.330385487]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.023219954, ""f"": ""no_function""}, {""t"": 14.744671201, ""f"": ""Verse""}, {""t"": 41.074195011, ""f"": ""Chorus""}, {""t"": 47.579591836, ""f"": ""Bridge""}, {""t"": 54.105034013, ""f"": ""Verse""}, {""t"": 80.081269841, ""f"": ""Chorus""}, {""t"": 86.745374149, ""f"": ""Bridge""}, {""t"": 93.186712018, ""f"": ""Instrumental""}, {""t"": 93.186712018, ""f"": ""Solo""}, {""t"": 118.073151927, ""f"": ""Instrumental""}, {""t"": 118.073151927, ""f"": ""Solo""}, {""t"": 124.385374149, ""f"": ""Bridge""}, {""t"": 130.672857142, ""f"": ""Verse""}, {""t"": 156.969115646, ""f"": ""Chorus""}, {""t"": 163.865442176, ""f"": ""Outro""}, {""t"": 170.318367346, ""f"": ""Silence""}, {""t"": 170.330385487, ""f"": ""End""}]","[0.0, 0.0, 14.704739229, 54.070136054, 93.137301587, 130.637755102, 170.343446712]","[{""t"": 0.0, ""f"": ""Intro""}, {""t"": 0.0, ""f"": ""silence""}, {""t"": 14.704739229, ""f"": ""Verse""}, {""t"": 54.070136054, ""f"": ""Verse""}, {""t"": 93.137301587, ""f"": ""Solo""}, {""t"": 130.637755102, ""f"": ""Verse""}, {""t"": 170.343446712, ""f"": ""End""}]",spectrograms/mel/34_Jeff_Healey_Me_and_My_Crazy_Self.png,spectrograms/linear/34_Jeff_Healey_Me_and_My_Crazy_Self.png,spectrograms/matrices/34_Jeff_Healey_Me_and_My_Crazy_Self.npy
36,Morning Train,Precious Bryant,"[0.0, 0.278639455, 3.208752834, 24.409773242, 44.928888888, 64.969931972, 84.896984126, 104.258480725, 142.753809523, 162.086575963, 171.80095238, 180.096916099, 180.680430839]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.278639455, ""f"": ""Intro""}, {""t"": 3.208752834, ""f"": ""Verse""}, {""t"": 24.409773242, ""f"": ""Verse""}, {""t"": 44.928888888, ""f"": ""Verse""}, {""t"": 64.969931972, ""f"": ""Verse""}, {""t"": 84.896984126, ""f"": ""Verse""}, {""t"": 104.258480725, ""f"": ""Solo""}, {""t"": 142.753809523, ""f"": ""Verse""}, {""t"": 162.086575963, ""f"": ""Outro""}, {""t"": 171.80095238, ""f"": ""Fade-out""}, {""t"": 180.096916099, ""f"": ""Silence""}, {""t"": 180.680430839, ""f"": ""End""}]","[0.0, 0.293877551, 24.494897959, 44.929659863, 64.964897959, 84.968163265, 104.373696145, 123.541473922, 142.77600907, 162.33170068, 180.663492063]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.293877551, ""f"": ""Chorus""}, {""t"": 24.494897959, ""f"": ""Chorus""}, {""t"": 44.929659863, ""f"": ""Verse""}, {""t"": 64.964897959, ""f"": ""Verse""}, {""t"": 84.968163265, ""f"": ""Chorus""}, {""t"": 104.373696145, ""f"": ""Solo""}, {""t"": 123.541473922, ""f"": ""no_function""}, {""t"": 142.77600907, ""f"": ""Chorus""}, {""t"": 162.33170068, ""f"": ""Fade-out""}, {""t"": 180.663492063, ""f"": ""End""}]",spectrograms/mel/36_Precious_Bryant_Morning_Train.png,spectrograms/linear/36_Precious_Bryant_Morning_Train.png,spectrograms/matrices/36_Precious_Bryant_Morning_Train.npy
40,Just Like A Bird Without A Feather,Samuel L. Jackson,"[0.0, 0.319274376, 10.492040816, 73.443696145, 141.999682539, 142.590453514]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.319274376, ""f"": ""Intro""}, {""t"": 10.492040816, ""f"": ""no_function""}, {""t"": 73.443696145, ""f"": ""no_function""}, {""t"": 141.999682539, ""f"": ""Silence""}, {""t"": 142.590453514, ""f"": ""End""}]","[0.0, 0.319274376, 10.402539682, 31.904217687, 52.593197278, 73.351836734, 92.903038548, 112.732879818, 141.069387755, 142.590340136]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.319274376, ""f"": ""no_function""}, {""t"": 10.402539682, ""f"": ""Verse""}, {""t"": 31.904217687, ""f"": ""Verse""}, {""t"": 52.593197278, ""f"": ""Verse""}, {""t"": 73.351836734, ""f"": ""Chorus""}, {""t"": 92.903038548, ""f"": ""Chorus""}, {""t"": 112.732879818, ""f"": ""Outro""}, {""t"": 141.069387755, ""f"": ""Silence""}, {""t"": 142.590340136, ""f"": ""End""}]",spectrograms/mel/40_Samuel_L._Jackson_Just_Like_A_Bird_Without_A_Feather.png,spectrograms/linear/40_Samuel_L._Jackson_Just_Like_A_Bird_Without_A_Feather.png,spectrograms/matrices/40_Samuel_L._Jackson_Just_Like_A_Bird_Without_A_Feather.npy
42,San Fransisco Bay Blues,Hot Tuna,"[0.0, 0.19632653, 23.302721088, 43.068253968, 62.424512471, 81.831950113, 101.236213151, 120.535941043, 140.035691609, 159.440022675, 178.885396825, 198.189682539, 217.381337868, 236.581360544, 245.551020408, 257.882267573, 257.888798185]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.19632653, ""f"": ""Intro""}, {""t"": 23.302721088, ""f"": ""no_function""}, {""t"": 43.068253968, ""f"": ""Chorus""}, {""t"": 62.424512471, ""f"": ""no_function""}, {""t"": 81.831950113, ""f"": ""no_function""}, {""t"": 101.236213151, ""f"": ""no_function""}, {""t"": 120.535941043, ""f"": ""Solo""}, {""t"": 140.035691609, ""f"": ""no_function""}, {""t"": 159.440022675, ""f"": ""no_function""}, {""t"": 178.885396825, ""f"": ""no_function""}, {""t"": 198.189682539, ""f"": ""Chorus""}, {""t"": 217.381337868, ""f"": ""no_function""}, {""t"": 236.581360544, ""f"": ""Outro""}, {""t"": 245.551020408, ""f"": ""Coda""}, {""t"": 257.882267573, ""f"": ""Silence""}, {""t"": 257.888798185, ""f"": ""End""}]","[0.0, 3.365986394, 23.378004535, 43.089773242, 62.369229024, 81.829682539, 101.241496598, 120.55324263, 140.081156462, 159.497188208, 178.883469387, 198.256099773, 217.410090702, 246.179115646, 257.890657596, 257.903764172]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 3.365986394, ""f"": ""no_function""}, {""t"": 23.378004535, ""f"": ""no_function""}, {""t"": 43.089773242, ""f"": ""Verse""}, {""t"": 62.369229024, ""f"": ""Verse""}, {""t"": 81.829682539, ""f"": ""Verse""}, {""t"": 101.241496598, ""f"": ""Verse""}, {""t"": 120.55324263, ""f"": ""no_function""}, {""t"": 140.081156462, ""f"": ""no_function""}, {""t"": 159.497188208, ""f"": ""no_function""}, {""t"": 178.883469387, ""f"": ""no_function""}, {""t"": 198.256099773, ""f"": ""Verse""}, {""t"": 217.410090702, ""f"": ""Verse""}, {""t"": 246.179115646, ""f"": ""Coda""}, {""t"": 257.890657596, ""f"": ""Silence""}, {""t"": 257.903764172, ""f"": ""End""}]",spectrograms/mel/42_Hot_Tuna_San_Fransisco_Bay_Blues.png,spectrograms/linear/42_Hot_Tuna_San_Fransisco_Bay_Blues.png,spectrograms/matrices/42_Hot_Tuna_San_Fransisco_Bay_Blues.npy
50,After Hours Blues,Texas Johnny Brown,"[0.0, 0.326530612, 45.841269841, 91.624489795, 138.024489795, 186.942993197, 189.895941043]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.326530612, ""f"": ""Head""}, {""t"": 45.841269841, ""f"": ""Solo""}, {""t"": 91.624489795, ""f"": ""Solo""}, {""t"": 138.024489795, ""f"": ""Solo""}, {""t"": 186.942993197, ""f"": ""Silence""}, {""t"": 189.895941043, ""f"": ""End""}]","[0.0, 0.331065759, 45.849659863, 137.949229024, 186.549115646, 189.884081632]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.331065759, ""f"": ""Intro""}, {""t"": 45.849659863, ""f"": ""Solo""}, {""t"": 137.949229024, ""f"": ""Solo""}, {""t"": 186.549115646, ""f"": ""Silence""}, {""t"": 189.884081632, ""f"": ""End""}]",spectrograms/mel/50_Texas_Johnny_Brown_After_Hours_Blues.png,spectrograms/linear/50_Texas_Johnny_Brown_After_Hours_Blues.png,spectrograms/matrices/50_Texas_Johnny_Brown_After_Hours_Blues.npy
54,Ain  t Treating Me Right,"Luther ""Guitar Junior"" Johnson","[0.0, 0.383673469, 13.358730158, 34.939954648, 53.158911564, 71.505918367, 90.202743764, 120.453492063, 136.844331065, 155.421519274, 171.348480725, 174.910566893, 178.322154195]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.383673469, ""f"": ""Intro""}, {""t"": 13.358730158, ""f"": ""Verse""}, {""t"": 34.939954648, ""f"": ""Verse""}, {""t"": 53.158911564, ""f"": ""Verse""}, {""t"": 71.505918367, ""f"": ""Solo""}, {""t"": 90.202743764, ""f"": ""Verse""}, {""t"": 120.453492063, ""f"": ""Interlude""}, {""t"": 136.844331065, ""f"": ""Verse""}, {""t"": 155.421519274, ""f"": ""Outro""}, {""t"": 171.348480725, ""f"": ""no_function""}, {""t"": 174.910566893, ""f"": ""Silence""}, {""t"": 178.322154195, ""f"": ""End""}]","[0.0, 0.351247165, 14.20600907, 26.565827664, 38.821927437, 54.017097505, 66.071247165, 72.287324263, 90.991723356, 103.164807256, 121.25340136, 121.25340136, 137.58324263, 156.375328798, 171.591587301, 175.182947845, 178.313265306]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.351247165, ""f"": ""Intro""}, {""t"": 14.20600907, ""f"": ""Verse""}, {""t"": 26.565827664, ""f"": ""Verse""}, {""t"": 38.821927437, ""f"": ""Chorus""}, {""t"": 54.017097505, ""f"": ""Verse""}, {""t"": 66.071247165, ""f"": ""Chorus""}, {""t"": 72.287324263, ""f"": ""Instrumental""}, {""t"": 90.991723356, ""f"": ""Verse""}, {""t"": 103.164807256, ""f"": ""Verse""}, {""t"": 121.25340136, ""f"": ""Instrumental""}, {""t"": 121.25340136, ""f"": ""Solo""}, {""t"": 137.58324263, ""f"": ""Verse""}, {""t"": 156.375328798, ""f"": ""Outro""}, {""t"": 171.591587301, ""f"": ""no_function""}, {""t"": 175.182947845, ""f"": ""Silence""}, {""t"": 178.313265306, ""f"": ""End""}]","spectrograms/mel/54_Luther_""Guitar_Junior""_Johnson_Ain__t_Treating_Me_Right.png","spectrograms/linear/54_Luther_""Guitar_Junior""_Johnson_Ain__t_Treating_Me_Right.png","spectrograms/matrices/54_Luther_""Guitar_Junior""_Johnson_Ain__t_Treating_Me_Right.npy"
306,It  s Just About Time 1,Johnny Cash,"[0.0, 0.473469387, 8.697641723, 19.326712018, 29.800725623, 36.962267573, 47.602199546, 58.202222222, 65.389705215, 75.78941043, 87.579455782, 94.783854875, 105.462471655, 115.95095238, 124.865668934, 128.348072562]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.473469387, ""f"": ""Intro""}, {""t"": 8.697641723, ""f"": ""Verse""}, {""t"": 19.326712018, ""f"": ""no_function""}, {""t"": 29.800725623, ""f"": ""Interlude""}, {""t"": 36.962267573, ""f"": ""Verse""}, {""t"": 47.602199546, ""f"": ""no_function""}, {""t"": 58.202222222, ""f"": ""Interlude""}, {""t"": 65.389705215, ""f"": ""Solo""}, {""t"": 75.78941043, ""f"": ""no_function""}, {""t"": 87.579455782, ""f"": ""Interlude""}, {""t"": 94.783854875, ""f"": ""Verse""}, {""t"": 105.462471655, ""f"": ""no_function""}, {""t"": 115.95095238, ""f"": ""Coda""}, {""t"": 124.865668934, ""f"": ""Silence""}, {""t"": 128.348072562, ""f"": ""End""}]",[],[],spectrograms/mel/306_Johnny_Cash_It__s_Just_About_Time_1.png,spectrograms/linear/306_Johnny_Cash_It__s_Just_About_Time_1.png,spectrograms/matrices/306_Johnny_Cash_It__s_Just_About_Time_1.npy
308,The Wind,Nathan,"[0.0, 0.0, 19.431269841, 46.706099773, 53.450589569, 73.648662131, 87.198866213, 121.024058956, 131.199523809, 144.793832199, 144.793832199, 171.788299319, 185.274104308, 198.785374149, 208.944126984, 236.079773242, 242.744489795, 252.895736961, 263.030249433, 269.912290249, 280.566712018, 282.660022675]","[{""t"": 0.0, ""f"": ""Intro""}, {""t"": 0.0, ""f"": ""Silence""}, {""t"": 19.431269841, ""f"": ""Verse""}, {""t"": 46.706099773, ""f"": ""Transition""}, {""t"": 53.450589569, ""f"": ""Verse""}, {""t"": 73.648662131, ""f"": ""Chorus""}, {""t"": 87.198866213, ""f"": ""Verse""}, {""t"": 121.024058956, ""f"": ""Chorus""}, {""t"": 131.199523809, ""f"": ""Chorus""}, {""t"": 144.793832199, ""f"": ""Interlude""}, {""t"": 144.793832199, ""f"": ""Solo""}, {""t"": 171.788299319, ""f"": ""Verse""}, {""t"": 185.274104308, ""f"": ""Verse""}, {""t"": 198.785374149, ""f"": ""Transition""}, {""t"": 208.944126984, ""f"": ""Verse""}, {""t"": 236.079773242, ""f"": ""Transition""}, {""t"": 242.744489795, ""f"": ""Chorus""}, {""t"": 252.895736961, ""f"": ""Chorus""}, {""t"": 263.030249433, ""f"": ""Chorus""}, {""t"": 269.912290249, ""f"": ""Outro""}, {""t"": 280.566712018, ""f"": ""Silence""}, {""t"": 282.660022675, ""f"": ""End""}]","[0.0, 0.0, 5.735328798, 19.458321995, 53.3892517, 73.705804988, 87.224875283, 121.042267573, 131.192743764, 144.702562358, 171.814807256, 208.944081632, 242.715351473, 252.888526077, 263.121088435, 269.769433106, 281.100770975, 282.648888888]","[{""t"": 0.0, ""f"": ""Intro""}, {""t"": 0.0, ""f"": ""silence""}, {""t"": 5.735328798, ""f"": ""Pre-Verse""}, {""t"": 19.458321995, ""f"": ""Verse""}, {""t"": 53.3892517, ""f"": ""Verse""}, {""t"": 73.705804988, ""f"": ""Chorus""}, {""t"": 87.224875283, ""f"": ""Verse""}, {""t"": 121.042267573, ""f"": ""no_function""}, {""t"": 131.192743764, ""f"": ""no_function""}, {""t"": 144.702562358, ""f"": ""Solo""}, {""t"": 171.814807256, ""f"": ""Transition""}, {""t"": 208.944081632, ""f"": ""Verse""}, {""t"": 242.715351473, ""f"": ""Chorus""}, {""t"": 252.888526077, ""f"": ""no_function""}, {""t"": 263.121088435, ""f"": ""no_function""}, {""t"": 269.769433106, ""f"": ""Outro""}, {""t"": 281.100770975, ""f"": ""Silence""}, {""t"": 282.648888888, ""f"": ""End""}]",spectrograms/mel/308_Nathan_The_Wind.png,spectrograms/linear/308_Nathan_The_Wind.png,spectrograms/matrices/308_Nathan_The_Wind.npy
310,Lips Stained Red with Wine,Kim Beggs,"[0.0, 0.104489795, 12.658412698, 47.704512471, 73.984013605, 81.471927437, 116.336031746, 151.425011337, 177.663990929, 185.080748299, 220.239977324, 253.960068027, 262.339047619, 266.433424036]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 0.104489795, ""f"": ""Intro""}, {""t"": 12.658412698, ""f"": ""Verse""}, {""t"": 47.704512471, ""f"": ""Chorus""}, {""t"": 73.984013605, ""f"": ""Interlude""}, {""t"": 81.471927437, ""f"": ""Verse""}, {""t"": 116.336031746, ""f"": ""Verse""}, {""t"": 151.425011337, ""f"": ""Chorus""}, {""t"": 177.663990929, ""f"": ""Interlude""}, {""t"": 185.080748299, ""f"": ""Verse""}, {""t"": 220.239977324, ""f"": ""Chorus""}, {""t"": 253.960068027, ""f"": ""Outro""}, {""t"": 262.339047619, ""f"": ""Silence""}, {""t"": 266.433424036, ""f"": ""End""}]","[0.0, 12.687460317, 29.148752834, 47.930657596, 62.732698412, 81.469705215, 98.068707482, 116.427188208, 133.064512471, 151.488390022, 166.470521541, 185.183605442, 201.856712018, 220.21941043, 235.039931972, 262.880249433, 266.447460317]","[{""t"": 0.0, ""f"": ""Silence""}, {""t"": 12.687460317, ""f"": ""Verse""}, {""t"": 29.148752834, ""f"": ""no_function""}, {""t"": 47.930657596, ""f"": ""Chorus""}, {""t"": 62.732698412, ""f"": ""Chorus""}, {""t"": 81.469705215, ""f"": ""Verse""}, {""t"": 98.068707482, ""f"": ""Verse""}, {""t"": 116.427188208, ""f"": ""Verse""}, {""t"": 133.064512471, ""f"": ""Verse""}, {""t"": 151.488390022, ""f"": ""Chorus""}, {""t"": 166.470521541, ""f"": ""Chorus""}, {""t"": 185.183605442, ""f"": ""Verse""}, {""t"": 201.856712018, ""f"": ""Verse""}, {""t"": 220.21941043, ""f"": ""Chorus""}, {""t"": 235.039931972, ""f"": ""Chorus""}, {""t"": 262.880249433, ""f"": ""Silence""}, {""t"": 266.447460317, ""f"": ""End""}]",spectrograms/mel/310_Kim_Beggs_Lips_Stained_Red_with_Wine.png,spectrograms/linear/310_Kim_Beggs_Lips_Stained_Red_with_Wine.png,spectrograms/matrices/310_Kim_Beggs_Lips_Stained_Red_with_Wine.npy
